series_type,table_type,table_type_desc,country_code,country_type,country_english_name,year,period_type,period_number,period,period_in_date,trade_flow,trade_flow_desc,commodity_group_code,commodity_group_name,partner_country_code,partner_country_english_name,base_year,currency_type,value,value_unit,value_type,value_type_desc,estimation_type,estimation_type_desc
T36.A.V.$,T36,"Total trade - value, volume, unit value",170,C,Colombia,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,1061.5,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",170,C,Colombia,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,1168.6,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",178,C,Congo,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,89.2686,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",178,C,Congo,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,128.454,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",184,C,Cook Islands,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,3.41607,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",184,C,Cook Islands,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,6.71406,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",188,C,Costa Rica,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,344.5,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",188,C,Costa Rica,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,455.3,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",214,C,Dominican Republic,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,489.4388,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",214,C,Dominican Republic,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,441.99,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",218,C,Ecuador,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,532.43,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",218,C,Ecuador,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,560.06,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",222,C,El Salvador,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,373.7682656,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",222,C,El Salvador,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,358.2991043,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",234,C,Faeroe Islands,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,78.5,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",234,C,Faeroe Islands,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,68.4,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",258,C,French Polynesia,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,211.302,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",258,C,French Polynesia,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,18.7863,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",276,C,Germany,1973,A,0,197352,01/01/1973,CA,Insurance-Freight Cost,1,Total,0,World,,$,1134.5,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",296,C,Kiribati,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,9.70274,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",296,C,Kiribati,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,16.6149283,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",300,C,Greece,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,1456.13,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",300,C,Greece,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,3476.61,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",304,C,Greenland,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,95,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",304,C,Greenland,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,31,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",316,C,Guam,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,19.939,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",316,C,Guam,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,211.13,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",320,C,Guatemala,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,436.15,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",320,C,Guatemala,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,431.01,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",340,C,Honduras,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,262.28,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",340,C,Honduras,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,258.74,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",344,C,"China, Hong Kong SAR",1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,5655.31,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",344,C,"China, Hong Kong SAR",1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,5071.34,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",360,C,Indonesia,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,3062,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",360,C,Indonesia,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,2346.6,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",364,C,Iran (Islamic Rep. of),1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,3392.57,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",364,C,Iran (Islamic Rep. of),1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,2669.12,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",368,C,Iraq,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,842.428,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",376,C,Israel,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,1448.7,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",376,C,Israel,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,4240.3,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,4219,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",410,C,"Korea, Republic of",1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,3221,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",418,C,Lao P.Dem.R.,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,54.03,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",418,C,Lao P.Dem.R.,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,57.1667,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",422,C,Lebanon,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,921,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",422,C,Lebanon,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,1286.16,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",430,C,Liberia,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,324,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",430,C,Liberia,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,193.45,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",446,C,"China, Macao SAR",1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,157.723,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",446,C,"China, Macao SAR",1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,99.9194,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",462,C,Maldives,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,3.5,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",462,C,Maldives,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,7.469,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",484,C,Mexico,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,2250.17,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",490,C,"Other Asia, nes",1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,3800.79,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",490,C,"Other Asia, nes",1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,4383.24,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",496,C,Mongolia,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,230,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",496,C,Mongolia,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,167,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",500,C,Montserrat,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,1.34,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",500,C,Montserrat,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,23.77,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",530,C,Neth. Antilles,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,1369.44,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",530,C,Neth. Antilles,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,1593.33,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",540,C,New Caledonia,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,218.623,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",540,C,New Caledonia,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,194.857,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",558,C,Nicaragua,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,326.98,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",558,C,Nicaragua,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,277.89,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",566,C,Nigeria,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,3461.95,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",566,C,Nigeria,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,1861.85,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",582,C,Pacific Islands,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,1.885,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",582,C,Pacific Islands,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,26.028,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",600,C,Paraguay,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,124.21,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",600,C,Paraguay,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,122.27,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",604,C,Peru,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,1111.8,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",604,C,Peru,1973,A,0,197352,01/01/1973,CA,Insurance-Freight Cost,1,Total,0,World,,$,151,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",604,C,Peru,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,815.299,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",624,C,Guinea-Bissau,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,3.83232,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",624,C,Guinea-Bissau,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,43.9116,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",626,C,Timor-Leste,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,10.3,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",626,C,Timor-Leste,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,6.6,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",642,C,Romania,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,3690.96,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",642,C,Romania,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,3737.74,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",678,C,Sao Tome and Principe,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,13.169,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",678,C,Sao Tome and Principe,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,10.086,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",716,C,Zimbabwe,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,682.926,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",716,C,Zimbabwe,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,682.926,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",736,C,Sudan,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,434.176,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",736,C,Sudan,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,436.071,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",784,C,United Arab Emirates,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,820.515,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",784,C,United Arab Emirates,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,1806.79,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",792,C,Turkey,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,2098.8,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",792,C,Turkey,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,1318.22,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",818,C,Egypt,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,905.814,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",818,C,Egypt,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,1120.71,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",840,C,United States,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,73572,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",840,C,United States,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,70823,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",858,C,Uruguay,1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,321.51,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",858,C,Uruguay,1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,284.82,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",862,C,Venezuela (Bolivarian Rep. of),1973,A,0,197352,01/01/1973,M,Imports,1,Total,0,World,,$,2812.44,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",862,C,Venezuela (Bolivarian Rep. of),1973,A,0,197352,01/01/1973,X,Exports,1,Total,0,World,,$,3297.71,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",4,C,Afghanistan,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,230,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",4,C,Afghanistan,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,243,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",16,C,American Samoa,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,82.99,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",16,C,American Samoa,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,46.55,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",24,C,Angola,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,15853.17,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",24,C,Angola,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,23284,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",28,C,Antigua and Barbuda,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,70.0116,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",28,C,Antigua and Barbuda,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,32.3724,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",32,C,Argentina,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,3656.6,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",32,C,Argentina,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,3930.7,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",48,C,Bahrain,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,1271.72,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",48,C,Bahrain,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,1127.32,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",60,C,Bermuda,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,34.3,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",60,C,Bermuda,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,164.78,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",68,C,Bolivia (Plurinational State of),1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,556.5,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",68,C,Bolivia (Plurinational State of),1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,390,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",76,C,Brazil,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,14165.7,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",76,C,Brazil,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,7951,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",84,C,Belize,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,44.9242,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",84,C,Belize,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,63.8145,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",92,C,Br. Virgin Is,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,0.424,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",92,C,Br. Virgin Is,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,11.606,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",104,C,Myanmar,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,187.481,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",104,C,Myanmar,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,176.044,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",116,C,Cambodia,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,273.3,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",152,C,Chile,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,2480.5,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",152,C,Chile,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,2147.62,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",156,C,China,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,7791.15,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",156,C,China,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,7107.89,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",170,C,Colombia,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,1508.6,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",170,C,Colombia,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,1597.2,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",178,C,Congo,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,229.406,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",178,C,Congo,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,127.431,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",184,C,Cook Islands,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,3.60776,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",184,C,Cook Islands,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,8.77688,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",188,C,Costa Rica,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,440.3,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",188,C,Costa Rica,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,719.7,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",214,C,Dominican Republic,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,807.59999933,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",214,C,Dominican Republic,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,635.76,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",218,C,Ecuador,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,958.94,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",218,C,Ecuador,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,1063.33,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",222,C,El Salvador,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,563.4,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",222,C,El Salvador,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,462.48,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",234,C,Faeroe Islands,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,80,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",234,C,Faeroe Islands,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,99.9,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",258,C,French Polynesia,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,287.346,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",258,C,French Polynesia,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,31.7039,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",276,C,Germany,1974,A,0,197452,01/01/1974,CA,Insurance-Freight Cost,1,Total,0,World,,$,1424,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",296,C,Kiribati,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,10.8678,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",296,C,Kiribati,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,33.90040539,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",300,C,Greece,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,2029.68,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",300,C,Greece,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,4385.12,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",304,C,Greenland,1974,A,0,197452,01/01/1974,M,Imports,1,Total,0,World,,$,105.5,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",304,C,Greenland,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,91.5,M,V,Value,A,Actual
T36.A.V.$,T36,"Total trade - value, volume, unit value",316,C,Guam,1974,A,0,197452,01/01/1974,X,Exports,1,Total,0,World,,$,19.993,M,V,Value,A,Actual
